,id,first_name,web_name,team,team_code,now_cost,photo,total_points,value_season,minutes,ict_index_rank,element_type,bps,influence,creativity,threat,goals_scored,expected_goals,assists,expected_assists,form,selected_by_percent,selected_rank,chance_of_playing_next_round,chance_of_playing_this_round,expected_goals_per_90,expected_assists_per_90,influence_rank,creativity_rank,threat_rank,position,team_name,average_points,average_minutes,avg_points_per_min,goals_scored_last_season,goals_conceded_last_season,assists_last_season,minutes_last_season,clean_sheets_last_season,total_points_last_season,ict_index_last_season,influence_last_season,threat_last_season,creativity_last_season,red_cards_last_season,yellow_cards_last_season,starts_last_season,saves_last_season,penalties_saved_last_season,penalties_missed_last_season,average_win_perc_first_10
573,482,Wes,Foderingham,17,49,45,82143.jpg,8,1.8,270,162,1,62,67.4,0.0,0.0,0,0.00,0,0.00,2.7,0.3,269,100.0,,0.0,0.0,48,486,455,Goalkeeper,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
574,483,Daniel,Jebbison,17,49,49,523700.jpg,0,0.0,0,621,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,611,25.0,25.0,0.0,0.0,616,614,601,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
575,484,Max,Lowe,17,49,45,155197.jpg,3,0.7,124,222,2,11,29.4,11.0,2.0,0,0.00,0,0.01,1.0,0.1,460,0.0,0.0,0.0,0.01,170,202,247,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
576,485,Oliver,McBurnie,17,49,55,169432.jpg,1,0.2,19,663,4,6,0.0,0.0,0.0,0,0.02,0,0.41,0.3,0.0,535,75.0,75.0,0.09,1.94,662,663,660,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
577,486,Iliman,Ndiaye,17,49,55,440993.jpg,0,0.0,0,668,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,610,0.0,0.0,0.0,0.0,667,668,666,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
578,487,Rhys,Norrington-Davies,17,49,40,443211.jpg,0,0.0,0,422,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,484,0.0,0.0,0.0,0.0,411,400,360,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
579,488,Oliver,Norwood,17,49,50,79934.jpg,5,1.0,259,132,3,42,32.6,41.0,10.0,0,0.04,0,0.31,1.7,0.0,554,100.0,100.0,0.01,0.11,157,71,179,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
580,489,Ben,Osborn,17,49,49,167878.jpg,4,0.8,192,242,3,18,19.2,9.0,5.0,0,0.12,0,0.10,1.3,0.0,560,100.0,,0.06,0.05,208,210,215,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
581,490,William,Osula,17,49,45,538207.jpg,4,0.9,233,264,4,-6,1.0,5.7,21.0,0,0.29,0,0.06,1.3,1.5,142,100.0,,0.11,0.02,326,230,118,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
582,576,Jack,Robinson,17,49,45,83427.jpg,4,0.9,259,221,2,32,31.4,2.1,8.0,0,0.04,0,0.03,1.3,0.1,430,100.0,,0.01,0.01,162,254,193,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
583,587,Anis,Slimane,17,49,49,504198.jpg,0,0.0,10,335,3,-2,0.0,0.0,4.0,0,0.00,0,0.00,0.0,0.0,538,25.0,25.0,0.0,0.0,614,613,228,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
584,592,Yasser,Larouci,17,49,45,432990.jpg,3,0.7,128,284,2,14,15.2,0.9,2.0,0,0.06,0,0.02,1.0,0.1,477,100.0,,0.04,0.01,228,276,254,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
585,593,Bénie,T.Bénie,17,49,55,523957.jpg,6,1.1,257,192,4,1,6.4,25.9,21.0,0,0.27,0,0.20,2.0,0.1,471,100.0,,0.09,0.07,288,117,123,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
586,638,Vini,Vini Souza,17,49,50,424001.jpg,3,0.6,157,231,3,16,19.8,12.3,8.0,0,0.06,0,0.00,1.0,0.0,637,100.0,100.0,0.03,0.0,207,191,199,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
587,653,Femi,Seriki,17,49,40,471848.jpg,0,0.0,0,432,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,489,100.0,,0.0,0.0,422,410,371,Defender,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
588,654,Louie,Marsh,17,49,45,532377.jpg,0,0.0,0,581,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,490,100.0,,0.0,0.0,572,572,555,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
589,655,Andre,Brooks,17,49,45,538210.jpg,2,0.4,19,323,3,6,2.8,1.0,2.0,0,0.00,0,0.01,0.7,0.0,537,100.0,,0.0,0.05,316,273,260,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
590,656,Antwoine,Hackford,17,49,45,487836.jpg,2,0.4,11,560,4,5,0.0,0.3,0.0,0,0.00,0,0.00,0.7,0.1,454,100.0,,0.0,0.0,551,310,532,Attacker,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
591,663,Gustavo,Hamer,17,49,50,196100.jpg,8,1.6,180,145,3,33,42.8,21.5,13.0,1,0.16,0,0.14,4.0,0.1,405,100.0,,0.08,0.07,110,139,159,Midfielder,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786111111111111
592,666,Tom,T.Davies,17,49,50,173807.jpg,0,0.0,0,635,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,667,100.0,,0.0,0.0,631,630,618,Midfielder,Sheffield Utd,26.0,723.6666666666666,0.03592814371257485,0,9,0,524,1,19,19.3,50.4,98.0,46.2,1,3,4,0,0,0,0.3786111111111111
593,491,Brandon,Austin,18,6,40,214572.jpg,0,0.0,0,396,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,298,100.0,,0.0,0.0,385,373,332,Goalkeeper,Spurs,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5485282079688828
594,492,Rodrigo,Bentancur,18,6,55,202993.jpg,0,0.0,0,665,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,647,0.0,0.0,0.0,0.0,664,665,663,Midfielder,Spurs,0,0,0,5,24,2,1501,6,71,90.7,489.6,236.0,180.2,6,8,17,0,0,0,0.5485282079688828
595,493,Yves,Bissouma,18,6,50,227127.jpg,7,1.4,253,50,3,52,80.6,40.5,34.0,0,0.16,0,0.24,2.3,0.6,211,100.0,,0.06,0.09,30,73,83,Midfielder,Spurs,56.666666666666664,2073.3333333333335,0.02733118971061093,0,20,0,998,1,27,29.0,129.8,24.0,137.0,1,6,10,0,0,0,0.5485282079688828
596,494,Bryan,Bryan,18,6,50,436234.jpg,0,0.0,0,644,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,663,0.0,0.0,0.0,0.0,641,641,632,Midfielder,Spurs,0,0,0,0,1,1,146,1,9,8.5,30.4,27.0,27.5,1,1,2,0,0,0,0.5485282079688828
597,495,Ben,Davies,18,6,45,115556.jpg,5,1.1,28,272,2,10,9.2,4.3,10.0,0,0.56,1,0.01,1.7,0.7,201,100.0,,1.8,0.03,265,239,176,Defender,Spurs,85.33333333333333,2053.6666666666665,0.04155169615322188,2,33,3,2284,9,99,89.9,434.0,172.0,291.8,9,4,26,0,0,0,0.5485282079688828
598,496,Eric,Dier,18,6,44,93264.jpg,0,0.0,0,460,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.8,183,100.0,,0.0,0.0,450,438,399,Defender,Spurs,101.66666666666667,2802.3333333333335,0.036279291066968006,2,52,1,2816,9,96,100.1,653.2,235.0,112.3,9,3,31,0,0,0,0.5485282079688828
599,497,Emerson,E.Royal,18,6,45,241157.jpg,9,2.0,92,154,2,29,49.0,12.4,11.0,1,0.05,0,0.14,3.0,1.8,136,100.0,,0.05,0.14,88,188,174,Defender,Spurs,0,0,0,2,27,2,1729,7,86,82.1,403.6,234.0,181.6,7,2,20,0,0,0,0.5485282079688828
600,498,Fraser,Forster,18,6,40,40383.jpg,0,0.0,0,350,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,3.2,98,100.0,100.0,0.0,0.0,340,326,283,Goalkeeper,Spurs,42.333333333333336,1215.0,0.03484224965706447,0,24,0,1215,3,40,26.9,267.8,0.0,0.0,3,1,13,32,1,0,0.5485282079688828
601,499,Pierre-Emile,Højbjerg,18,6,54,132015.jpg,2,0.4,44,270,3,14,15.6,7.4,0.0,0,0.00,0,0.24,0.7,0.4,238,100.0,,0.0,0.49,225,218,644,Midfielder,Spurs,112.0,3249.0,0.03447214527546937,4,57,5,3131,10,120,150.0,758.0,237.0,501.7,10,5,35,0,0,0,0.5485282079688828
602,500,Harry,Kane,18,6,125,78830.jpg,0,0.0,0,685,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.9,175,0.0,0.0,0.0,0.0,685,685,685,Attacker,Spurs,232.33333333333334,3240.0,0.07170781893004116,30,62,9,3406,11,263,386.3,1342.0,1760.0,759.6,11,6,38,0,0,1,0.5485282079688828
603,501,Dejan,Kulusevski,18,6,70,445044.jpg,13,1.9,267,20,3,45,66.2,62.1,103.0,1,0.47,0,0.57,4.3,1.4,144,100.0,,0.16,0.19,49,34,14,Midfielder,Spurs,0,0,0,2,40,7,2062,8,96,156.0,410.8,514.0,639.4,8,2,23,0,0,0,0.5485282079688828
604,502,Hugo,Lloris,18,6,49,37915.jpg,0,0.0,0,589,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.7,195,100.0,,0.0,0.0,580,580,564,Goalkeeper,Spurs,132.0,3015.0,0.04378109452736319,0,39,0,2205,7,89,54.0,540.0,0.0,0.0,7,0,25,79,0,0,0.5485282079688828
605,503,Giovani,Lo Celso,18,6,49,200826.jpg,1,0.2,16,280,3,8,3.2,13.8,4.0,0,0.00,0,0.02,0.3,0.1,428,100.0,,0.0,0.11,309,176,224,Midfielder,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
606,504,James,Maddison,18,6,76,172780.jpg,22,2.9,252,3,3,77,108.6,148.2,98.0,1,1.25,2,1.63,7.3,14.9,24,100.0,75.0,0.45,0.58,11,3,18,Midfielder,Spurs,149.66666666666666,2342.0,0.06390549387987475,10,54,9,2479,4,135,259.7,802.4,805.0,984.9,4,10,28,0,0,1,0.5485282079688828
607,505,Tanguy,Ndombele,18,6,44,231372.jpg,0,0.0,0,481,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.5,225,100.0,,0.0,0.0,471,460,425,Midfielder,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
608,506,Pedro,Pedro Porro,18,6,49,441164.jpg,12,2.4,177,167,2,56,33.6,21.2,12.0,0,0.19,0,0.16,4.0,3.7,91,100.0,,0.1,0.08,153,144,168,Defender,Spurs,0,0,0,3,26,3,1132,2,59,90.9,330.4,175.0,403.7,2,0,13,0,0,0,0.5485282079688828
609,507,Ivan,Perišić,18,6,50,45034.jpg,2,0.4,66,156,2,16,15.4,40.9,16.0,0,0.04,0,0.62,0.7,2.6,113,100.0,,0.05,0.85,227,72,144,Defender,Spurs,0,0,0,1,44,8,2099,6,94,164.2,517.8,394.0,732.8,6,6,23,0,0,0,0.5485282079688828
610,508,Sergio,Reguilón,18,6,44,199249.jpg,0,0.0,0,474,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,328,100.0,,0.0,0.0,464,453,415,Defender,Spurs,64.33333333333333,1386.0,0.04641654641654641,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5485282079688828
611,509,Richarlison,Richarlison,18,6,69,212319.jpg,5,0.7,218,88,3,-2,17.4,27.4,72.0,0,0.47,0,0.06,1.7,3.2,97,100.0,,0.19,0.02,217,112,37,Midfielder,Spurs,100.66666666666667,2126.3333333333335,0.047342843705910014,1,18,5,995,3,54,86.3,209.8,435.0,221.5,3,3,12,0,0,0,0.5485282079688828
612,510,Joe,Rodon,18,6,40,214225.jpg,0,0.0,0,395,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,385,0.0,0.0,0.0,0.0,384,372,331,Defender,Spurs,10.0,273.0,0.03663003663003663,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5485282079688828
613,511,Cristian,Romero,18,6,46,221632.jpg,20,4.3,193,66,2,72,88.8,2.3,37.0,1,0.59,0,0.02,6.7,6.0,64,100.0,100.0,0.28,0.01,24,253,75,Defender,Spurs,0,0,0,0,41,2,2363,8,66,77.3,546.2,91.0,136.2,8,9,26,0,0,0,0.5485282079688828
614,512,Davinson,Sánchez,18,6,45,173904.jpg,0,0.0,76,261,2,9,17.0,5.0,4.0,0,0.12,0,0.03,0.0,0.2,339,100.0,,0.14,0.04,218,233,220,Defender,Spurs,54.666666666666664,1320.0,0.04141414141414141,0,17,0,848,2,28,31.0,213.8,56.0,40.0,2,1,8,0,0,0,0.5485282079688828
615,513,Pape Matar,Sarr,18,6,45,482442.jpg,15,3.3,148,23,3,55,76.2,41.8,104.0,1,0.86,1,0.45,5.0,2.6,111,100.0,,0.52,0.27,33,69,13,Midfielder,Spurs,0,0,0,0,11,1,211,0,14,8.6,55.4,4.0,26.8,0,1,2,0,0,0,0.5485282079688828
616,514,Ryan,Sessegnon,18,6,45,184349.jpg,0,0.0,0,514,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,649,0.0,0.0,0.0,0.0,504,502,474,Defender,Spurs,30.333333333333332,617.0,0.04916261480280929,2,15,1,805,1,35,54.3,148.6,290.0,103.0,1,4,9,0,0,0,0.5485282079688828
617,515,Oliver,Skipp,18,6,49,209042.jpg,2,0.4,91,294,3,14,5.8,6.9,4.0,0,0.00,0,0.02,0.7,0.2,365,100.0,,0.0,0.02,293,221,226,Midfielder,Spurs,25.666666666666668,945.0,0.027160493827160494,1,28,0,1489,4,43,43.4,222.4,52.0,157.5,4,7,18,0,0,0,0.5485282079688828
618,516,Son,Son,18,6,90,85971.jpg,8,0.9,254,29,3,43,28.8,106.2,70.0,0,0.26,0,0.72,2.7,6.0,63,100.0,,0.09,0.26,173,13,39,Midfielder,Spurs,212.66666666666666,3004.6666666666665,0.07077878855114267,10,55,6,2886,9,152,250.2,732.6,919.0,852.0,9,2,33,0,0,0,0.5485282079688828
619,517,Djed,Spence,18,6,40,232859.jpg,0,0.0,0,403,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.6,216,100.0,,0.0,0.0,392,381,340,Defender,Spurs,0,0,0,0,0,0,5,0,4,2.2,0.2,20.0,1.3,0,0,0,0,0,0,0.5485282079688828
620,518,Japhet,Tanganga,18,6,40,199584.jpg,0,0.0,0,387,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.9,180,100.0,,0.0,0.0,376,364,322,Defender,Spurs,15.666666666666666,455.6666666666667,0.03438185808339429,0,5,0,145,0,4,3.3,27.6,0.0,6.2,0,0,2,0,0,0,0.5485282079688828
621,519,Destiny,Udogie,18,6,46,487053.jpg,18,3.9,240,58,2,62,48.8,41.9,47.0,0,0.15,1,0.47,6.0,5.6,70,100.0,,0.06,0.18,90,68,63,Defender,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
622,520,Guglielmo,Vicario,18,6,50,184254.jpg,19,3.8,270,109,1,84,101.4,0.0,0.0,0,0.00,0,0.00,6.3,2.6,112,100.0,,0.0,0.0,18,632,621,Goalkeeper,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
623,521,Alfie,Whiteman,18,6,40,175941.jpg,0,0.0,0,382,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.2,310,0.0,0.0,0.0,0.0,371,359,317,Goalkeeper,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
624,583,Manor,Solomon,18,6,54,235674.jpg,1,0.2,2,331,3,4,3.2,0.6,0.0,0,0.00,0,0.00,0.3,0.1,404,100.0,,0.0,0.0,311,298,653,Midfielder,Spurs,0,0,0,4,11,0,560,0,44,43.4,219.0,117.0,97.6,0,0,4,0,0,0,0.5485282079688828
625,639,Micky,Van de Ven,18,6,45,491279.jpg,14,3.1,270,155,2,78,58.4,6.1,8.0,0,0.04,0,0.04,4.7,0.9,176,100.0,,0.01,0.01,63,224,195,Defender,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
626,640,Dane,Scarlett,18,6,45,490145.jpg,0,0.0,0,564,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.3,260,100.0,,0.0,0.0,555,555,536,Attacker,Spurs,0.6666666666666666,1.3333333333333333,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5485282079688828
627,641,Alejo,Veliz,18,6,55,536908.jpg,0,0.0,0,670,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,475,100.0,,0.0,0.0,669,670,668,Attacker,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485282079688828
628,522,Nayef,N.Aguerd,19,21,45,210494.jpg,7,1.6,156,130,2,19,51.6,0.1,33.0,1,0.13,0,0.00,2.3,0.5,224,100.0,0.0,0.08,0.0,83,318,86,Defender,West Ham,0,0,0,2,28,0,1594,5,58,61.4,428.2,118.0,67.9,5,4,17,0,0,0,0.4276763598012428
629,523,Michail,Antonio,19,21,60,57531.jpg,17,2.8,230,46,4,66,85.8,15.0,70.0,2,0.95,0,0.33,5.7,3.3,96,100.0,,0.37,0.13,28,170,38,Attacker,West Ham,114.0,2256.3333333333335,0.05052444969714876,5,29,3,1822,5,84,109.1,305.8,579.0,209.0,5,2,21,0,0,0,0.4276763598012428
630,524,Alphonse,Areola,19,21,40,84182.jpg,18,4.5,270,83,1,74,117.4,0.0,0.0,0,0.00,0,0.00,6.0,25.5,12,100.0,,0.0,0.0,6,334,291,Goalkeeper,West Ham,44.333333333333336,1212.3333333333333,0.036568600494913395,0,7,0,307,0,7,6.8,69.4,0.0,0.0,0,0,2,9,0,0,0.4276763598012428
631,525,Saïd,Benrahma,19,21,59,172841.jpg,8,1.4,209,48,3,30,40.2,76.7,46.0,0,0.15,1,0.52,2.7,0.7,189,100.0,,0.06,0.22,125,23,65,Midfielder,West Ham,105.66666666666667,1865.6666666666667,0.056637484366624975,6,32,3,2059,6,106,182.7,517.4,669.0,640.4,6,0,22,0,0,0,0.4276763598012428
632,526,Jarrod,Bowen,19,21,70,178186.jpg,23,3.3,270,11,3,71,110.6,55.1,125.0,2,1.88,1,0.40,7.7,5.5,71,100.0,,0.63,0.13,10,45,7,Midfielder,West Ham,164.0,2925.0,0.05606837606837607,6,50,9,3232,9,145,241.8,630.2,1099.0,686.4,9,2,36,0,0,1,0.4276763598012428
633,527,Maxwel,Cornet,19,21,54,149519.jpg,1,0.2,1,339,3,2,2.2,0.0,0.0,0,0.00,0,0.00,0.3,0.1,462,100.0,,0.0,0.0,321,652,645,Midfielder,West Ham,0,0,0,0,5,0,232,0,14,12.5,27.8,71.0,30.7,0,0,2,0,0,0,0.4276763598012428
634,528,Vladimír,Coufal,19,21,45,164555.jpg,6,1.3,270,151,2,34,44.2,29.2,0.0,0,0.00,0,0.23,2.0,0.3,272,100.0,,0.0,0.08,105,106,465,Defender,West Ham,85.33333333333333,2465.3333333333335,0.03461330448891292,0,35,2,2135,4,58,82.1,389.0,58.0,371.2,4,5,24,0,0,0,0.4276763598012428
635,529,Conor,Coventry,19,21,45,222017.jpg,0,0.0,0,524,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,440,100.0,,0.0,0.0,514,513,489,Midfielder,West Ham,0.3333333333333333,0.3333333333333333,1.0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4276763598012428
636,530,Aaron,Cresswell,19,21,44,55459.jpg,0,0.0,0,454,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.7,192,100.0,,0.0,0.0,444,432,393,Defender,West Ham,114.0,2710.3333333333335,0.042061247079080065,0,32,1,2235,6,74,114.2,421.4,81.0,635.3,6,3,24,0,0,0,0.4276763598012428
637,531,Flynn,Downes,19,21,50,220585.jpg,0,0.0,0,640,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,585,0.0,0.0,0.0,0.0,637,637,627,Midfielder,West Ham,0,0,0,0,14,0,752,1,27,16.0,68.2,51.0,42.8,1,2,7,0,0,0,0.4276763598012428
638,532,Emerson,Emerson,19,21,45,109533.jpg,7,1.6,270,65,2,37,62.2,49.8,16.0,0,0.03,1,0.41,2.3,0.5,230,100.0,,0.01,0.14,56,55,141,Defender,West Ham,15.666666666666666,469.6666666666667,0.03335699077359829,1,28,0,1317,2,39,62.4,233.4,183.0,204.8,2,2,16,0,0,0,0.4276763598012428
639,533,Lukasz,Fabianski,19,21,44,37096.jpg,0,0.0,0,451,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,2.4,119,100.0,,0.0,0.0,441,429,390,Goalkeeper,West Ham,132.0,3197.0,0.04128870816390366,0,48,0,3111,9,127,77.0,772.0,0.0,0.0,9,1,36,109,1,0,0.4276763598012428
640,534,Pablo,P.Fornals,19,21,49,217593.jpg,4,0.8,105,147,3,15,16.6,25.4,34.0,0,0.20,0,0.10,1.3,0.1,434,100.0,,0.17,0.09,219,119,82,Midfielder,West Ham,104.33333333333333,2286.3333333333335,0.04563347426738591,3,28,1,1493,1,71,79.9,272.0,212.0,317.9,1,0,17,0,0,0,0.4276763598012428
641,535,Danny,Ings,19,21,59,84939.jpg,2,0.3,17,295,4,4,8.2,0.3,7.0,0,0.12,0,0.00,0.7,1.2,153,100.0,,0.64,0.0,273,313,203,Attacker,West Ham,111.33333333333333,1880.6666666666667,0.05919886565047855,8,26,2,1579,5,97,123.7,412.2,620.0,207.1,5,4,15,0,0,0,0.4276763598012428
642,536,Ben,Johnson,19,21,45,222018.jpg,0,0.0,0,525,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,452,100.0,,0.0,0.0,515,514,490,Defender,West Ham,34.0,924.3333333333334,0.03678326721961774,0,13,0,860,2,29,25.9,161.6,20.0,76.8,2,0,9,0,0,0,0.4276763598012428
643,537,Thilo,Kehrer,19,21,44,201057.jpg,1,0.2,15,314,2,3,8.2,0.3,0.0,0,0.00,0,0.00,0.3,0.1,376,100.0,,0.0,0.0,272,307,416,Defender,West Ham,0,0,0,0,34,3,2229,5,67,57.6,362.6,83.0,127.0,5,4,25,0,0,0,0.4276763598012428
644,538,Divin,Mubama,19,21,45,487837.jpg,0,0.0,0,561,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,9.4,42,100.0,,0.0,0.0,552,552,533,Attacker,West Ham,0,0,0,0,0,0,36,0,3,1.4,2.4,0.0,11.4,0,0,0,0,0,0,0.4276763598012428
645,539,Lucas,L.Paquetá,19,21,60,224024.jpg,9,1.5,264,27,3,45,75.2,80.2,57.0,1,1.41,0,0.60,3.0,1.7,140,100.0,,0.48,0.2,34,21,54,Midfielder,West Ham,0,0,0,4,39,5,2154,6,98,145.4,504.4,474.0,471.9,6,5,27,0,0,0,0.4276763598012428
646,541,Gianluca,Scamacca,19,21,60,195899.jpg,0,0.0,0,677,4,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,549,0.0,0.0,0.0,0.0,677,677,675,Attacker,West Ham,0,0,0,3,12,0,921,3,41,62.0,151.8,312.0,160.7,3,3,11,0,0,0,0.4276763598012428
647,542,Tomáš,Souček,19,21,50,215439.jpg,10,2.0,218,64,3,43,64.6,42.0,22.0,0,0.37,1,0.02,3.3,1.2,152,75.0,,0.15,0.01,52,66,116,Midfielder,West Ham,120.33333333333333,3097.3333333333335,0.038850624192854066,2,42,4,2811,8,100,127.1,565.6,472.0,230.1,8,3,32,0,0,0,0.4276763598012428
648,543,Nikola,Vlašić,19,21,45,180151.jpg,0,0.0,0,513,3,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.1,418,0.0,0.0,0.0,0.0,503,501,473,Midfielder,West Ham,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4276763598012428
649,544,Kurt,Zouma,19,21,45,103192.jpg,6,1.3,270,181,2,37,57.0,0.0,2.0,0,0.00,0,0.00,2.0,0.9,170,100.0,,0.0,0.0,68,489,245,Defender,West Ham,87.33333333333333,2031.0,0.04300016412276383,2,29,1,1988,7,88,67.4,415.0,239.0,18.7,7,0,24,0,0,0,0.4276763598012428
650,577,Angelo,Ogbonna,19,21,45,40669.jpg,3,0.7,111,252,2,14,29.4,0.1,0.0,0,0.00,0,0.00,1.0,0.1,412,100.0,,0.0,0.0,169,317,443,Defender,West Ham,61.333333333333336,1549.0,0.03959543791693566,0,19,0,1234,4,44,27.4,212.8,24.0,35.2,4,0,13,0,0,0,0.4276763598012428
651,642,Edson,Álvarez,19,21,50,213999.jpg,2,0.4,92,285,3,11,17.8,0.6,0.0,0,0.00,0,0.00,0.7,0.1,407,100.0,100.0,0.0,0.0,212,296,626,Midfielder,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4276763598012428
652,647,Joseph,Anang,19,21,40,447879.jpg,0,0.0,0,424,1,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,533,100.0,,0.0,0.0,413,402,362,Goalkeeper,West Ham,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4276763598012428
653,664,James,Ward-Prowse,19,21,60,101178.jpg,15,2.5,170,47,3,54,93.8,26.3,51.0,1,0.95,2,0.12,7.5,3.4,94,100.0,,0.5,0.06,22,115,59,Midfielder,West Ham,152.33333333333334,3335.3333333333335,0.04567259644213472,9,72,4,3371,4,142,245.2,942.6,343.0,1165.6,4,6,38,0,0,2,0.4276763598012428
654,676,Konstantinos,Mavropanos,19,21,45,233963.jpg,0,0.0,0,531,2,0,0.0,0.0,0.0,0,0.00,0,0.00,0.0,0.0,660,0.0,0.0,0.0,0.0,521,521,497,Defender,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4276763598012428
